Date,Segment,Region,Product,Customer,Channel,Units Sold,Unit Price,Discount Amount,Net Sales,COGS,Gross Profit,Operating Expense,Marketing Spend,Total Expense,Net Income,Order ID
2024-02-27,Enterprise,Latin America,Forecast Pro,Nova Retail,In-Store,279,338.99,4728.91,89849.3,53909.58,35939.72,10781.92,5390.96,16172.88,19766.84,ORD-2024-000757
2024-02-06,Enterprise,APAC,Forecast Pro,Maple LLC,In-Store,542,497.28,8085.77,261439.99,156863.99,104576,31372.8,5228.8,36601.6,67974.4,ORD-2024-000758
2024-02-10,Mid-Market,APAC,Data Sync,Andes Group,In-Store,518,307.18,3182.38,155936.86,88884.01,67052.85,24949.9,10915.58,35865.48,31187.37,ORD-2024-000759
2024-02-07,Mid-Market,APAC,Data Sync,Nova Retail,Online,420,272.33,3431.36,110947.24,62130.45,48816.79,9985.25,6656.83,16642.08,32174.71,ORD-2024-000760
2024-03-27,Enterprise,Middle East,Data Sync,Beta GmbH,Online,136,377.81,7193.5,44188.66,24745.65,19443.01,6628.3,1767.55,8395.85,11047.16,ORD-2024-000761
2024-03-15,Enterprise,Latin America,Starter Plan,Sakura Ltd,Direct,185,493.22,10037.03,81208.67,50349.38,30859.29,8120.87,3248.35,11369.22,19490.07,ORD-2024-000762
2024-03-26,Mid-Market,Europe,Data Sync,Zenith Co,Direct,79,295.92,467.55,22910.13,13746.08,9164.05,3436.52,687.3,4123.82,5040.23,ORD-2024-000763
2024-03-25,Enterprise,North America,Starter Plan,Zenith Co,Online,228,295.74,6742.87,60685.85,38232.09,22453.76,8496.02,3034.29,11530.31,10923.45,ORD-2024-000764
2024-03-09,Mid-Market,Europe,Analytics Suite,Sakura Ltd,Online,223,231.33,3095.2,48491.39,26185.35,22306.04,6788.79,3394.4,10183.19,12122.85,ORD-2024-000765
2024-03-01,SMB,Europe,Analytics Suite,Maple LLC,Direct,600,147.31,5303.16,83082.84,41541.42,41541.42,11631.6,4154.14,15785.74,25755.68,ORD-2024-000766
2024-03-15,SMB,Latin America,Data Sync,Andes Group,In-Store,261,140.02,2923.62,33621.6,19164.31,14457.29,3698.38,672.43,4370.81,10086.48,ORD-2024-000767
2024-03-04,Enterprise,Middle East,Forecast Pro,Sakura Ltd,In-Store,513,363.18,5589.34,180722,115662.08,65059.92,19879.42,5421.66,25301.08,39758.84,ORD-2024-000768
2024-03-12,SMB,North America,Analytics Suite,Atlas BV,In-Store,583,107.76,3141.2,59682.88,31631.93,28050.95,5371.46,2984.14,8355.6,19695.35,ORD-2024-000769
2024-03-24,SMB,Latin America,Forecast Pro,Sakura Ltd,Online,237,113.95,2430.55,24575.6,15728.38,8847.22,1966.05,1720.29,3686.34,5160.88,ORD-2024-000770
2024-03-13,Enterprise,Middle East,Starter Plan,Sakura Ltd,Direct,166,262.07,4350.36,39153.26,23491.96,15661.3,4698.39,2349.2,7047.59,8613.71,ORD-2024-000771
2024-03-24,Enterprise,Middle East,Forecast Pro,Maple LLC,Direct,132,414.88,4381.13,50383.03,31741.31,18641.72,6045.96,3526.81,9572.77,9068.95,ORD-2024-000772
2024-03-28,Enterprise,APAC,Analytics Suite,Maple LLC,Partner,592,400.42,21334.38,215714.26,107857.13,107857.13,28042.85,6471.43,34514.28,73342.85,ORD-2024-000773
2024-03-20,Enterprise,Europe,Forecast Pro,Sakura Ltd,In-Store,66,457.36,2414.86,27770.9,17773.38,9997.52,4165.64,833.13,4998.77,4998.75,ORD-2024-000774
2024-03-18,SMB,North America,Forecast Pro,Helios AG,Online,98,146.24,143.32,14188.2,8938.57,5249.63,1135.06,709.41,1844.47,3405.16,ORD-2024-000775
2024-03-02,SMB,Middle East,Analytics Suite,Zenith Co,In-Store,81,144.01,583.24,11081.57,5651.6,5429.97,886.53,664.89,1551.42,3878.55,ORD-2024-000776
2024-03-25,Mid-Market,Europe,Data Sync,Helios AG,Direct,149,222.5,3315.25,29837.25,17305.61,12531.64,4773.96,1790.24,6564.2,5967.44,ORD-2024-000777
2024-03-03,Mid-Market,APAC,Starter Plan,Zenith Co,Online,324,305.75,1981.26,97081.74,61161.5,35920.24,14562.26,1941.63,16503.89,19416.35,ORD-2024-000778
2024-03-21,Mid-Market,Europe,Forecast Pro,Maple LLC,Direct,129,240.4,2480.93,28530.67,17974.32,10556.35,2282.45,1997.15,4279.6,6276.75,ORD-2024-000779
2024-03-27,SMB,Latin America,Data Sync,Andes Group,Partner,176,142.44,752.08,24317.36,14590.42,9726.94,2918.08,1215.87,4133.95,5592.99,ORD-2024-000780
2024-04-24,SMB,Latin America,Forecast Pro,Acme Corp,Direct,50,142.48,712.4,6411.6,4039.31,2372.29,833.51,192.35,1025.86,1346.43,ORD-2024-000781
2024-04-04,SMB,APAC,Starter Plan,Acme Corp,Direct,554,97.63,3245.22,50841.8,32030.33,18811.47,4067.34,2542.09,6609.43,12202.04,ORD-2024-000782
2024-04-13,Enterprise,Middle East,Integration Pack,Beta GmbH,Online,566,333.29,13204.95,175437.19,105262.31,70174.88,26315.58,8771.86,35087.44,35087.44,ORD-2024-000783
2024-04-04,SMB,Europe,Starter Plan,Nova Retail,Partner,494,143.41,6376.01,64468.53,38681.12,25787.41,7091.54,1289.37,8380.91,17406.5,ORD-2024-000784
2024-04-14,SMB,Europe,Starter Plan,Nova Retail,Direct,450,154.55,4868.33,64679.17,40101.09,24578.08,9055.08,1940.38,10995.46,13582.62,ORD-2024-000785
2024-04-14,SMB,Middle East,Starter Plan,Atlas BV,Online,170,117.17,2191.08,17727.82,10991.25,6736.57,2659.17,1240.95,3900.12,2836.45,ORD-2024-000786
2024-04-17,Mid-Market,North America,Starter Plan,Acme Corp,Partner,103,220.63,227.25,22497.64,14398.49,8099.15,1799.81,449.95,2249.76,5849.39,ORD-2024-000787
2024-04-25,SMB,Middle East,Data Sync,Andes Group,Partner,451,94.85,1711.09,41066.26,23818.43,17247.83,3285.3,2874.64,6159.94,11087.89,ORD-2024-000788
2024-04-04,SMB,APAC,Analytics Suite,Andes Group,Partner,533,137.75,7342.08,66078.67,35021.7,31056.97,9251.01,4625.51,13876.52,17180.45,ORD-2024-000789
2024-04-17,Enterprise,Europe,Integration Pack,Helios AG,Partner,332,501.08,21626.61,144731.95,86839.17,57892.78,23157.11,8683.92,31841.03,26051.75,ORD-2024-000790
2024-04-03,Enterprise,North America,Data Sync,Sakura Ltd,Online,359,483.32,6940.48,166571.4,98277.13,68294.27,26651.42,8328.57,34979.99,33314.28,ORD-2024-000791
2024-04-26,Enterprise,Latin America,Forecast Pro,Acme Corp,Online,197,425.48,5029.17,78790.39,48850.04,29940.35,8666.94,5515.33,14182.27,15758.08,ORD-2024-000792
2024-04-19,Enterprise,APAC,Analytics Suite,Beta GmbH,Direct,162,466.56,6046.62,69536.1,34768.05,34768.05,5562.89,3476.81,9039.7,25728.35,ORD-2024-000793
2024-04-06,SMB,Latin America,Data Sync,Zenith Co,Direct,561,105.13,4128.46,54849.47,31812.69,23036.78,7678.93,1645.48,9324.41,13712.37,ORD-2024-000794
2024-04-11,Enterprise,North America,Integration Pack,Sakura Ltd,Online,566,474.33,29531.79,238938.99,143363.39,95575.6,26283.29,16725.73,43009.02,52566.58,ORD-2024-000795
2024-04-15,SMB,North America,Data Sync,Nova Retail,Partner,218,142.17,1859.58,29133.48,16897.42,12236.06,4370.02,2039.34,6409.36,5826.7,ORD-2024-000796
2024-04-19,Mid-Market,APAC,Integration Pack,Andes Group,Online,47,283.78,133.38,13204.28,8186.65,5017.63,1320.43,924.3,2244.73,2772.9,ORD-2024-000797
2024-04-23,Mid-Market,Europe,Integration Pack,Sakura Ltd,Online,415,271.54,7888.24,104800.86,62880.52,41920.34,11528.09,5240.04,16768.13,25152.21,ORD-2024-000798
2024-04-03,Mid-Market,Middle East,Data Sync,Atlas BV,Partner,499,269.24,10748.06,123602.7,72925.59,50677.11,11124.24,7416.16,18540.4,32136.71,ORD-2024-000799
2024-04-03,Enterprise,North America,Data Sync,Nova Retail,Direct,369,489.71,23491.39,157211.6,94326.96,62884.64,14149.04,11004.81,25153.85,37730.79,ORD-2024-000800
2024-05-03,SMB,North America,Forecast Pro,Nova Retail,Partner,544,114.07,1861.62,60192.46,36717.4,23475.06,7825.02,4213.47,12038.49,11436.57,ORD-2024-000801
2024-05-27,Mid-Market,Middle East,Forecast Pro,Acme Corp,Partner,73,256.04,1308.36,17382.56,10429.54,6953.02,2781.21,347.65,3128.86,3824.16,ORD-2024-000802
2024-05-18,Mid-Market,Middle East,Forecast Pro,Maple LLC,In-Store,148,197.14,1458.84,27717.88,17462.26,10255.62,3048.97,1663.07,4712.04,5543.58,ORD-2024-000803
2024-05-28,Enterprise,North America,Starter Plan,Atlas BV,Direct,289,269.73,9354.24,68597.73,43216.57,25381.16,6859.77,1371.95,8231.72,17149.44,ORD-2024-000804
2024-05-27,Mid-Market,Latin America,Data Sync,Zenith Co,Partner,329,286.77,8491.26,85856.07,51513.64,34342.43,6868.49,1717.12,8585.61,25756.82,ORD-2024-000805
2024-05-26,Mid-Market,Latin America,Data Sync,Zenith Co,In-Store,249,223.68,3341.78,52354.54,30889.18,21465.36,6282.54,2617.73,8900.27,12565.09,ORD-2024-000806
2024-05-15,Enterprise,Latin America,Forecast Pro,Nova Retail,Online,146,287.22,5451.44,36482.68,22254.43,14228.25,5107.58,1459.31,6566.89,7661.36,ORD-2024-000807
2024-05-20,SMB,North America,Data Sync,Acme Corp,Online,320,158.73,4063.49,46730.11,28038.07,18692.04,4205.71,2336.51,6542.22,12149.82,ORD-2024-000808
2024-05-05,SMB,Middle East,Integration Pack,Maple LLC,Online,440,96.38,848.14,41559.06,25351.03,16208.03,4571.5,831.18,5402.68,10805.35,ORD-2024-000809
2024-05-11,Mid-Market,Latin America,Forecast Pro,Atlas BV,In-Store,310,190.5,3543.3,55511.7,34417.25,21094.45,8881.87,2220.47,11102.34,9992.11,ORD-2024-000810
2024-05-25,Mid-Market,North America,Forecast Pro,Acme Corp,Direct,376,197.06,2963.78,71130.78,45523.7,25607.08,7113.08,1422.62,8535.7,17071.38,ORD-2024-000811
2024-05-17,Mid-Market,North America,Integration Pack,Zenith Co,Online,111,175.44,973.69,18500.15,11655.09,6845.06,1665.01,740.01,2405.02,4440.04,ORD-2024-000812
2024-05-06,Mid-Market,North America,Forecast Pro,Zenith Co,Direct,315,306.41,6756.34,89762.81,53857.69,35905.12,13464.42,3590.51,17054.93,18850.19,ORD-2024-000813
2024-05-14,Enterprise,APAC,Integration Pack,Acme Corp,Partner,165,398.36,5258.35,60471.05,36887.34,23583.71,8465.95,3628.26,12094.21,11489.5,ORD-2024-000814
2024-05-03,Enterprise,North America,Analytics Suite,Nova Retail,Partner,495,331.03,14747.39,149112.46,74556.23,74556.23,14911.25,10437.87,25349.12,49207.11,ORD-2024-000815
2024-05-07,SMB,APAC,Forecast Pro,Nova Retail,Direct,347,156.99,3813.29,50662.24,30397.34,20264.9,6586.09,3546.36,10132.45,10132.45,ORD-2024-000816
2024-05-17,SMB,Latin America,Forecast Pro,Acme Corp,In-Store,378,100.97,3053.33,35113.33,21419.13,13694.2,2809.07,702.27,3511.34,10182.86,ORD-2024-000817
2024-05-07,SMB,Europe,Forecast Pro,Orion Inc,In-Store,147,139.08,1431.13,19013.63,11408.18,7605.45,1901.36,380.27,2281.63,5323.82,ORD-2024-000818
2024-05-20,SMB,Latin America,Forecast Pro,Maple LLC,Direct,445,152.92,2041.48,66007.92,39604.75,26403.17,7260.87,4620.55,11881.42,14521.75,ORD-2024-000819
2024-05-26,SMB,APAC,Forecast Pro,Orion Inc,Online,273,95.11,1817.55,24147.48,14729.96,9417.52,2656.22,1448.85,4105.07,5312.45,ORD-2024-000820
2024-06-05,SMB,Latin America,Integration Pack,Maple LLC,In-Store,443,136.21,1206.82,59134.21,36071.87,23062.34,7096.11,2365.37,9461.48,13600.86,ORD-2024-000821
2024-06-23,Enterprise,Latin America,Data Sync,Beta GmbH,Online,435,267.01,4645.97,111503.38,63556.93,47946.45,15610.47,5575.17,21185.64,26760.81,ORD-2024-000822
2024-06-10,SMB,North America,Analytics Suite,Atlas BV,Direct,349,133.2,4648.68,41838.12,22174.2,19663.92,3765.43,2928.67,6694.1,12969.82,ORD-2024-000823
2024-06-18,Enterprise,North America,Starter Plan,Sakura Ltd,Online,275,448.45,13565.61,109758.14,66952.47,42805.67,10975.81,5487.91,16463.72,26341.95,ORD-2024-000824
2024-06-14,Mid-Market,North America,Forecast Pro,Maple LLC,In-Store,341,225.86,6931.64,70086.62,44154.57,25932.05,7709.53,2803.46,10512.99,15419.06,ORD-2024-000825
2024-06-22,SMB,Middle East,Data Sync,Orion Inc,Direct,419,122.42,512.94,50781.04,29453,21328.04,6093.72,1523.43,7617.15,13710.89,ORD-2024-000826
2024-06-11,Enterprise,North America,Starter Plan,Zenith Co,Online,117,336.27,3934.36,35409.23,22661.91,12747.32,4249.11,1062.28,5311.39,7435.93,ORD-2024-000827
2024-06-12,Mid-Market,APAC,Forecast Pro,Helios AG,Partner,405,216.03,5249.53,82242.62,52635.28,29607.34,8224.26,5756.98,13981.24,15626.1,ORD-2024-000828
2024-06-06,Mid-Market,North America,Forecast Pro,Acme Corp,Partner,566,209.71,11869.59,106826.27,65164.02,41662.25,12819.15,3204.79,16023.94,25638.31,ORD-2024-000829
2024-06-11,SMB,Europe,Starter Plan,Helios AG,Online,560,154.33,8642.48,77782.32,47447.22,30335.1,7000.41,4666.94,11667.35,18667.75,ORD-2024-000830
2024-06-20,Enterprise,APAC,Data Sync,Zenith Co,Online,359,359.3,15478.64,113510.06,63565.63,49944.43,14756.31,3405.3,18161.61,31782.82,ORD-2024-000831
2024-06-21,Mid-Market,Latin America,Starter Plan,Nova Retail,Direct,193,286.6,2212.55,53101.25,32391.76,20709.49,4248.1,2655.06,6903.16,13806.33,ORD-2024-000832
2024-06-27,Enterprise,Latin America,Forecast Pro,Atlas BV,Direct,225,397.06,8933.85,80404.65,51458.98,28945.67,9648.56,2412.14,12060.7,16884.97,ORD-2024-000833
2024-06-02,SMB,Latin America,Forecast Pro,Maple LLC,Partner,68,152.63,207.58,10171.26,6204.47,3966.79,915.41,610.28,1525.69,2441.1,ORD-2024-000834
2024-06-06,Enterprise,Europe,Forecast Pro,Zenith Co,In-Store,266,495.54,10545.09,121268.55,73973.82,47294.73,13339.54,2425.37,15764.91,31529.82,ORD-2024-000835
2024-06-07,Mid-Market,Latin America,Integration Pack,Orion Inc,In-Store,289,231.7,2008.84,64952.46,38971.48,25980.98,10392.39,4546.67,14939.06,11041.92,ORD-2024-000836
2024-06-09,Enterprise,North America,Data Sync,Andes Group,In-Store,67,344.93,3004.34,20105.97,11460.4,8645.57,2010.6,1407.42,3418.02,5227.55,ORD-2024-000837
2024-06-13,Mid-Market,Middle East,Integration Pack,Sakura Ltd,Partner,271,263.17,2139.57,69179.5,43583.09,25596.41,5534.36,3458.98,8993.34,16603.07,ORD-2024-000838
2024-06-15,SMB,North America,Forecast Pro,Maple LLC,Partner,307,142.53,2187.84,41568.87,24941.32,16627.55,5819.64,2909.82,8729.46,7898.09,ORD-2024-000839
2024-06-10,SMB,North America,Forecast Pro,Beta GmbH,Direct,282,103.55,1752.07,27449.03,16743.91,10705.12,3293.88,1646.94,4940.82,5764.3,ORD-2024-000840
2024-07-27,SMB,North America,Starter Plan,Acme Corp,Direct,218,154.62,3033.64,30673.52,19017.58,11655.94,4601.03,1840.41,6441.44,5214.5,ORD-2024-000841
2024-07-25,Enterprise,Latin America,Integration Pack,Andes Group,In-Store,390,409.98,12791.38,147100.82,94144.52,52956.3,20594.11,4413.02,25007.13,27949.17,ORD-2024-000842
2024-07-18,Enterprise,Middle East,Analytics Suite,Nova Retail,Direct,176,424.2,2239.78,72419.42,37658.1,34761.32,7966.14,4345.17,12311.31,22450.01,ORD-2024-000843
2024-07-14,Enterprise,APAC,Starter Plan,Orion Inc,Direct,491,488.55,28785.37,211092.68,135099.32,75993.36,21109.27,4221.85,25331.12,50662.24,ORD-2024-000844
2024-07-09,Mid-Market,North America,Integration Pack,Orion Inc,Online,104,309.72,2576.87,29634.01,18669.43,10964.58,2667.06,889.02,3556.08,7408.5,ORD-2024-000845
2024-07-23,Enterprise,Middle East,Forecast Pro,Sakura Ltd,Direct,472,283.02,4007.56,129577.88,80338.29,49239.59,19436.68,9070.45,28507.13,20732.46,ORD-2024-000846
2024-07-18,Mid-Market,APAC,Forecast Pro,Andes Group,Direct,234,256.57,4802.99,55234.39,33692.98,21541.41,4971.1,1657.03,6628.13,14913.28,ORD-2024-000847
2024-07-01,Enterprise,Latin America,Data Sync,Zenith Co,Partner,271,397.37,11845.6,95841.67,55588.17,40253.5,13417.83,1916.83,15334.66,24918.84,ORD-2024-000848
2024-07-03,SMB,Europe,Forecast Pro,Andes Group,Partner,143,156.83,672.8,21753.89,13487.41,8266.48,2828.01,1305.23,4133.24,4133.24,ORD-2024-000849
2024-07-07,SMB,APAC,Data Sync,Orion Inc,Direct,510,106.57,2174.03,52176.67,30784.24,21392.43,7826.5,3130.6,10957.1,10435.33,ORD-2024-000850
2024-07-23,SMB,Europe,Analytics Suite,Orion Inc,In-Store,197,134.95,1063.41,25521.74,13016.09,12505.65,2552.17,765.65,3317.82,9187.83,ORD-2024-000851
2024-07-27,Enterprise,Latin America,Data Sync,Orion Inc,In-Store,584,352.23,16456.19,189246.13,113547.68,75698.45,26494.46,11354.77,37849.23,37849.22,ORD-2024-000852
2024-07-24,Enterprise,APAC,Data Sync,Acme Corp,In-Store,365,355.52,15571.78,114193.02,65090.02,49103,9135.44,4567.72,13703.16,35399.84,ORD-2024-000853
2024-07-01,Mid-Market,Europe,Starter Plan,Sakura Ltd,Partner,227,225.17,4089.09,47024.5,30095.68,16928.82,3761.96,3291.72,7053.68,9875.14,ORD-2024-000854
2024-07-17,Mid-Market,APAC,Data Sync,Zenith Co,Online,160,200.34,320.54,31733.86,18088.3,13645.56,4760.08,952.02,5712.1,7933.46,ORD-2024-000855
2024-07-09,Enterprise,APAC,Forecast Pro,Nova Retail,Online,347,389,12148.47,122834.53,74929.06,47905.47,13511.8,4913.38,18425.18,29480.29,ORD-2024-000856
2024-07-14,Enterprise,Latin America,Starter Plan,Acme Corp,Partner,364,301.05,13149.86,96432.34,60752.37,35679.97,9643.23,3857.29,13500.52,22179.45,ORD-2024-000857
2024-07-01,Enterprise,Middle East,Starter Plan,Maple LLC,Online,289,416.01,13224.96,107001.93,67411.22,39590.71,11770.21,2140.04,13910.25,25680.46,ORD-2024-000858
2024-07-05,SMB,Latin America,Integration Pack,Sakura Ltd,Partner,352,143.66,5056.83,45511.49,28217.12,17294.37,4096.03,2730.69,6826.72,10467.65,ORD-2024-000859
2024-07-24,Enterprise,APAC,Integration Pack,Acme Corp,Partner,492,472.64,25579.28,206959.6,124175.76,82783.84,22765.56,6208.79,28974.35,53809.49,ORD-2024-000860
2024-08-07,SMB,Latin America,Integration Pack,Zenith Co,Online,185,127.49,707.57,22878.08,14641.97,8236.11,3660.49,686.34,4346.83,3889.28,ORD-2024-000861
2024-08-12,Enterprise,Latin America,Data Sync,Nova Retail,In-Store,395,503.06,27819.22,170889.48,95698.11,75191.37,15380.05,8544.47,23924.52,51266.85,ORD-2024-000862
2024-08-10,SMB,Europe,Data Sync,Andes Group,Direct,188,95.54,898.08,17063.44,9555.53,7507.91,1706.34,1023.81,2730.15,4777.76,ORD-2024-000863
2024-08-11,Mid-Market,Europe,Starter Plan,Orion Inc,Direct,178,283.86,5052.71,45474.37,27739.37,17735,3637.95,1818.97,5456.92,12278.08,ORD-2024-000864
2024-08-10,Enterprise,Middle East,Forecast Pro,Orion Inc,Direct,475,399.61,26574.07,163240.68,99576.81,63663.87,16324.07,8162.03,24486.1,39177.77,ORD-2024-000865
2024-08-15,SMB,APAC,Analytics Suite,Orion Inc,Online,548,144.8,8728.54,70621.86,36017.15,34604.71,8474.62,1412.44,9887.06,24717.65,ORD-2024-000866
2024-08-08,Mid-Market,North America,Integration Pack,Nova Retail,Partner,436,302.41,11866.57,119984.19,71990.51,47993.68,11998.42,7199.05,19197.47,28796.21,ORD-2024-000867
2024-08-03,Enterprise,North America,Data Sync,Andes Group,Partner,532,413.75,24212.65,195902.35,115582.39,80319.96,19590.24,13713.16,33303.4,47016.56,ORD-2024-000868
2024-08-05,SMB,Latin America,Data Sync,Nova Retail,In-Store,213,108.63,1388.29,21749.9,12397.44,9352.46,2609.99,652.5,3262.49,6089.97,ORD-2024-000869
2024-08-23,Mid-Market,APAC,Forecast Pro,Atlas BV,Direct,383,271.23,2077.62,101803.47,64136.19,37667.28,12216.42,2036.07,14252.49,23414.79,ORD-2024-000870
2024-08-19,Mid-Market,Latin America,Data Sync,Maple LLC,Direct,596,270.57,1612.6,159647.12,95788.27,63858.85,25543.54,7982.36,33525.9,30332.95,ORD-2024-000871
2024-08-24,SMB,Europe,Data Sync,Maple LLC,Online,57,116.73,399.22,6254.39,3565,2689.39,1000.7,125.09,1125.79,1563.6,ORD-2024-000872
2024-08-25,Mid-Market,Europe,Integration Pack,Helios AG,In-Store,131,286.93,2631.15,34956.68,20974.01,13982.67,4544.37,1747.83,6292.2,7690.47,ORD-2024-000873
2024-08-23,Enterprise,Latin America,Analytics Suite,Nova Retail,Direct,369,447.09,23096.67,141879.54,70939.77,70939.77,19863.14,2837.59,22700.73,48239.04,ORD-2024-000874
2024-08-06,Mid-Market,Latin America,Data Sync,Beta GmbH,In-Store,354,248.8,1761.5,86313.7,51788.22,34525.48,12083.92,5178.82,17262.74,17262.74,ORD-2024-000875
2024-08-07,Enterprise,North America,Starter Plan,Andes Group,In-Store,65,477.21,3412.05,27606.6,17116.09,10490.51,2484.59,828.2,3312.79,7177.72,ORD-2024-000876
2024-08-19,SMB,APAC,Analytics Suite,Maple LLC,Online,481,99.55,3830.68,44052.87,22907.49,21145.38,3524.23,2202.64,5726.87,15418.51,ORD-2024-000877
2024-08-27,SMB,APAC,Integration Pack,Maple LLC,In-Store,123,138.36,340.37,16677.91,10006.75,6671.16,1834.57,500.34,2334.91,4336.25,ORD-2024-000878
2024-08-03,SMB,Middle East,Forecast Pro,Beta GmbH,Direct,293,156.47,3667.66,42178.05,25728.61,16449.44,6748.49,2108.9,8857.39,7592.05,ORD-2024-000879
2024-08-16,Enterprise,Middle East,Analytics Suite,Acme Corp,Partner,509,377.6,24985.79,167212.61,85278.43,81934.18,18393.39,3344.25,21737.64,60196.54,ORD-2024-000880
2024-09-13,Enterprise,APAC,Integration Pack,Zenith Co,Online,318,503.1,11199.01,148786.79,95223.55,53563.24,20830.15,10415.08,31245.23,22318.01,ORD-2024-000881
2024-09-03,Enterprise,Europe,Forecast Pro,Maple LLC,Partner,355,343.37,10970.67,110925.68,67664.66,43261.02,12201.82,7764.8,19966.62,23294.4,ORD-2024-000882
2024-09-03,Enterprise,Latin America,Integration Pack,Orion Inc,Partner,174,265.27,3230.99,42925.99,26614.11,16311.88,5580.38,1717.04,7297.42,9014.46,ORD-2024-000883
2024-09-10,SMB,North America,Starter Plan,Orion Inc,In-Store,565,151.8,2573.01,83193.99,50748.33,32445.66,7487.46,1663.88,9151.34,23294.32,ORD-2024-000884
2024-09-19,Mid-Market,Europe,Forecast Pro,Sakura Ltd,Partner,413,256.47,5296.11,100626,63394.38,37231.62,13081.38,4025.04,17106.42,20125.2,ORD-2024-000885
2024-09-19,SMB,Latin America,Starter Plan,Orion Inc,Partner,107,144.08,1695.82,13720.74,8506.86,5213.88,2058.11,686.04,2744.15,2469.73,ORD-2024-000886
2024-09-27,SMB,Middle East,Integration Pack,Zenith Co,Partner,428,152.95,4582.38,60880.22,37136.93,23743.29,6696.82,3652.81,10349.63,13393.66,ORD-2024-000887
2024-09-26,Mid-Market,Europe,Starter Plan,Maple LLC,In-Store,592,276.67,14740.98,149047.66,93900.03,55147.63,17885.72,7452.38,25338.1,29809.53,ORD-2024-000888
2024-09-19,SMB,North America,Analytics Suite,Nova Retail,Online,414,97.67,2021.77,38413.61,19206.81,19206.8,4225.5,768.27,4993.77,14213.03,ORD-2024-000889
2024-09-12,SMB,APAC,Integration Pack,Andes Group,Direct,389,146.61,2281.25,54750.04,35040.03,19710.01,7665.01,3832.5,11497.51,8212.5,ORD-2024-000890
2024-09-21,SMB,Europe,Forecast Pro,Maple LLC,In-Store,555,133.33,4439.89,69558.26,41734.96,27823.3,5564.66,2782.33,8346.99,19476.31,ORD-2024-000891
